SMILES,TITLE,scaffold
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4OC5CC6(N5)COC6)Cl,DAR-DIA-23e5a6a0-3,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4OC5CC6(CC6)CN5)Cl,DAR-DIA-23e5a6a0-4,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4OC5CC6(N5)CC6)Cl,DAR-DIA-23e5a6a0-5,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4CC5CCC6(N5)CCC6)Cl,DAR-DIA-23e5a6a0-6,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4CC5CC6(N5)CCC6)Cl,DAR-DIA-23e5a6a0-7,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4CC5CC6(N5)COC6)Cl,DAR-DIA-23e5a6a0-8,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4CC5CC6(CC6)CN5)Cl,DAR-DIA-23e5a6a0-9,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4CC5CC6(N5)CC6)Cl,DAR-DIA-23e5a6a0-10,P2-linker-isoquinoline
c1cc(c2cncc(c2c1)NC(=O)C3CCOc4c3cc(cc4)Cl)CN,NAU-LAT-b7d8c353-8,P2-linker-isoquinoline
c1ccc2c(c1)cncc2N(Cc3cnc[nH]3)C(=O)[C@@H]4CCOc5c4cc(cc5)Cl,ALP-UNI-44c99a80-2,P2-linker-isoquinoline
c1ccc2c(c1)cncc2N(Cc3cnco3)C(=O)[C@@H]4CCOc5c4cc(cc5)Cl,ALP-UNI-44c99a80-3,P2-linker-isoquinoline
CN(C)c1ccc(cc1)[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,FRA-DIA-13af2da5-2,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)C3CNC(=O)c4c3cc(cc4)Cl,MIC-UNK-91acba05-1,P2-linker-isoquinoline
CN1CC(c2cc(ccc2C1=O)Cl)C(=O)Nc3cncc4c3cccc4,MIC-UNK-91acba05-2,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)C3CCS(=O)(=O)c4c3cc(cc4)Cl,MIC-UNK-91acba05-3,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)C3CCCc4c3cc(cc4)Cl,MIC-UNK-91acba05-4,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)C3CCNc4c3cc(cc4)Cl,MIC-UNK-91acba05-5,P2-linker-isoquinoline
CN1CCC(c2c1ccc(c2)Cl)C(=O)Nc3cncc4c3cccc4,MIC-UNK-91acba05-6,P2-linker-isoquinoline
c1cc2c(cc1CN3CCNCC3)cncc2NC(=O)C4CCOc5c4cc(cc5)Cl,MAK-UNK-8be7dca9-1,P2-linker-isoquinoline
c1cc2c(cc1CC(=O)N)cncc2NC(=O)C3CCOc4c3cc(cc4)Cl,MAK-UNK-8be7dca9-2,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)C3c4cc(ccc4OCC3CN)Cl,MAK-UNK-8be7dca9-3,P2-linker-isoquinoline
c1cc2cncc(c2cc1N3CCNCC3)NC(=O)C4CCOc5c4cc(cc5)Cl,MAK-UNK-8be7dca9-4,P2-linker-isoquinoline
c1cc2c(cc1CN)cncc2NC(=O)C3CCOc4c3cc(cc4)Cl,MAK-UNK-8be7dca9-5,P2-linker-isoquinoline
c1cc(c2cncc(c2c1)NC(=O)C3CCOc4c3cc(cc4)Cl)CN,MAK-UNK-8be7dca9-6,P2-linker-isoquinoline
c1cc2cncc(c2cc1C(=O)O)NC(=O)C3CCOc4c3cc(cc4)Cl,MAK-UNK-8be7dca9-7,P2-linker-isoquinoline
c1cc2cncc(c2cc1CC(=O)O)NC(=O)C3CCOc4c3cc(cc4)Cl,MAK-UNK-8be7dca9-8,P2-linker-isoquinoline
c1cc2c(cc1C(=O)O)cncc2NC(=O)C3CCOc4c3cc(cc4)Cl,MAK-UNK-8be7dca9-9,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)C3CC(Oc4c3cc(cc4)Cl)C(=O)O,MAK-UNK-8be7dca9-10,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@H]3c4cc(ccc4[C@H]5CC[C@@H]3O5)Cl,RAL-THA-c9f97604-1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@H]3c4cc(ccc4[C@@H]5OC[C@H]3O5)Cl,RAL-THA-c9f97604-2,P2-linker-isoquinoline
c1ccc2c(c1)cncc2N3C(=O)CN([C@@]4(C3=O)CCOc5c4cc(cc5)Cl)CC6CCCCC6,ADA-UCB-dc2b944c-1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@]34C[C@H]3COc5c4cc(cc5)Cl,ADA-UCB-dc2b944c-4,P2-linker-isoquinoline
Cc1ccc2c(c1)[C@@H](CCO2)C(=O)Nc3cncc4c3cccc4,ADA-UCB-dc2b944c-5,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4)F,ADA-UCB-dc2b944c-7,P2-linker-isoquinoline
c1cc2c(cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl)c(c1)Cl,ADA-UCB-dc2b944c-8,P2-linker-isoquinoline
c1ccc2c(c1)cnc(c2NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl)Br,ADA-UCB-dc2b944c-9,P2-linker-isoquinoline
Cc1c(c2ccccc2cn1)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,ADA-UCB-dc2b944c-10,P2-linker-isoquinoline
c1ccc2c(c1)c(cnc2Br)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,ADA-UCB-dc2b944c-11,P2-linker-isoquinoline
Cc1c2ccccc2c(cn1)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,ADA-UCB-dc2b944c-12,P2-linker-isoquinoline
C[C@@H]1COc2ccc(cc2[C@H]1C(=O)Nc3cncc4c3cccc4)Cl,ADA-UCB-dc2b944c-13,P2-linker-isoquinoline
C[C@H]1COc2ccc(cc2[C@H]1C(=O)Nc3cncc4c3cccc4)Cl,ADA-UCB-dc2b944c-14,P2-linker-isoquinoline
CC1(COc2ccc(cc2[C@@H]1C(=O)Nc3cncc4c3cccc4)Cl)C,ADA-UCB-dc2b944c-15,P2-linker-isoquinoline
CC1(C[C@H](c2cc(ccc2O1)Cl)C(=O)Nc3cncc4c3cccc4)C,ADA-UCB-dc2b944c-16,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCC(=O)NCC(F)(F)F,JAG-UCB-706446eb-1,P2-linker-isoquinoline
CCCNC(=O)CC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,JAG-UCB-706446eb-2,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCC(=O)O,JAG-UCB-706446eb-3,P2-linker-isoquinoline
CCOC(=O)CC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,JAG-UCB-706446eb-4,P2-linker-isoquinoline
COCCN(C1CCCOC1)C(=O)C[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,JAG-UCB-706446eb-5,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CC(=O)Nc5ccn[nH]5,JAG-UCB-706446eb-6,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CC(=O)NC5CCCOC5,JAG-UCB-706446eb-7,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)Cc5cccc(c5)CN,JAG-UCB-706446eb-8,P2-linker-isoquinoline
C=C(C#N)C(=O)N(c1cncc2c1cccc2)C(=O)[C@@H]3CCOc4c3cc(cc4)Cl,VLA-UCB-34f3ed0c-1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)C(=O)NCc5cc[nH]n5,VLA-UCB-34f3ed0c-3,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)NC(=O)Cc5cc[nH]n5,VLA-UCB-34f3ed0c-4,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)C(=O)CCc5cc[nH]n5,VLA-UCB-34f3ed0c-8,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)C(=O)CCc5c[nH]c(=O)o5,VLA-UCB-34f3ed0c-9,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)CCCc5cc[nH]n5,VLA-UCB-34f3ed0c-10,P2-linker-isoquinoline
c1ccc2c(c1)cncc2N3C(=O)[C@@]4(CCOc5c4cc(cc5)Cl)NC3=O,VLA-UCB-34f3ed0c-11,P2-linker-isoquinoline
c1ccc2c(c1)cncc2N3C(=O)[C@@]4(CCOc5c4cc(cc5)Cl)CNC3=O,VLA-UCB-34f3ed0c-12,P2-linker-isoquinoline
c1ccc2c(c1)cncc2N3C(=O)[C@@]4(CCOc5c4cc(cc5)Cl)N(C3=O)CC6CCCCC6,VLA-UCB-34f3ed0c-14,P2-linker-isoquinoline
c1ccc2c(c1)cncc2N3C(=O)[C@@]4(CCOc5c4cc(cc5)Cl)N(C3=O)CN6CCNCC6,VLA-UCB-34f3ed0c-15,P2-linker-isoquinoline
c1ccc2c(c1)cncc2N3C(=O)CN([C@@]4(C3=O)CCOc5c4cc(cc5)Cl)C(=O)Cc6cc[nH]n6,VLA-UCB-34f3ed0c-16,P2-linker-isoquinoline
c1ccc2c(c1)cncc2N3C(=O)CN([C@@]4(C3=O)CCOc5c4cc(cc5)Cl)C(=O)C6CCCCC6,VLA-UCB-34f3ed0c-17,P2-linker-isoquinoline
c1ccc2c(c1)cncc2N3C(=O)CN([C@@]4(C3=O)CCOc5c4cc(cc5)Cl)C(=O)N6CCNCC6,VLA-UCB-34f3ed0c-18,P2-linker-isoquinoline
c1ccc2c(c1)cncc2N(C(=O)c3ccco3)C(=O)[C@@H]4CCOc5c4cc(cc5)Cl,VLA-UCB-34f3ed0c-19,P2-linker-isoquinoline
c1ccc2c(c1)cncc2N(C(=O)c3c[nH]cn3)C(=O)[C@@H]4CCOc5c4cc(cc5)Cl,VLA-UCB-34f3ed0c-20,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)C(=O)CCC5CC(=O)NC5,VLA-UCB-34f3ed0c-21,P2-linker-isoquinoline
CC(C)(C)OC(=O)NCc1cccc(c1)C[C@]2(CCOc3c2cc(cc3)Cl)C(=O)Nc4cncc5c4cccc5,JAG-UCB-7b680c2b-1,P2-linker-isoquinoline
COCCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EDJ-MED-28ec730d-1,P2-linker-isoquinoline
COCC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,EDJ-MED-28ec730d-2,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)OC5CCOCC5,EDJ-MED-28ec730d-3,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)OCc5c[nH]nc5,EDJ-MED-28ec730d-4,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@]3(CCOc4c3cc(cc4)Cl)OCCc5c[nH]nc5,EDJ-MED-28ec730d-5,P2-linker-isoquinoline
CC(=O)NCCOc1cc(cc2c1OCCC2C(=O)Nc3cncc4c3cccc4)Cl,NAU-LAT-0543f7f2-10,P2-linker-isoquinoline
C#C[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,PET-UNK-29afea89-1,P2-linker-isoquinoline
CO[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,PET-UNK-29afea89-2,P2-linker-isoquinoline
CCCCc1ccc2c(c1)C(CCO2)C(=O)N(CCNC3CNC3)c4cncc5c4ccc(c5)CN6CCNCC6,MAK-UNK-83e0a0b4-1,P2-linker-isoquinoline
c1cc2c(cc1CN3CCNCC3)cncc2N(CCNC4CNC4)C(=O)C5CCOc6c5cc(cc6)Cl,MAK-UNK-83e0a0b4-2,P2-linker-isoquinoline
c1ccc2c(c1)cncc2N(CCNC3CNC3)C(=O)C4CCOc5c4cc(cc5)Cl,MAK-UNK-83e0a0b4-3,P2-linker-isoquinoline
CCCCc1ccc2c(c1)C(CCO2)C(=O)N(CCNC3CNC3)c4cncc5c4cccc5,MAK-UNK-83e0a0b4-4,P2-linker-isoquinoline
Cc1ccc2c(c1)C(CCO2)C(=O)N(C)c3cncc4c3cccc4,MAK-UNK-3875bbc8-1,P2-linker-isoquinoline
CN(c1cncc2c1cccc2)C(=O)C3CCOc4c3cc(cc4)Cl,MAK-UNK-3875bbc8-2,P2-linker-isoquinoline
CN(c1cncc2c1cccc2)C(=O)C3CCOc4c3cccc4,MAK-UNK-3875bbc8-3,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2OC)Cl)[C@@H]1C(=O)Nc3cncc4c3cccc4,DAR-DIA-0d514e7d-1,P2-linker-isoquinoline
C[C@@H]1COc2c(cc(cc2OC)Cl)[C@@H]1C(=O)Nc3cncc4c3cccc4,DAR-DIA-0d514e7d-2,P2-linker-isoquinoline
CC1(COc2ccc(cc2[C@@H]1C(=O)Nc3cncc4c3cccc4)Cl)C,DAR-DIA-0d514e7d-3,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2OC3CCCC3)Cl)[C@@H]1C(=O)Nc4cncc5c4cccc5,DAR-DIA-0d514e7d-4,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2NC3CCCC3)Cl)[C@@H]1C(=O)Nc4cncc5c4cccc5,DAR-DIA-0d514e7d-5,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2OC3CC3)Cl)[C@@H]1C(=O)Nc4cncc5c4cccc5,DAR-DIA-0d514e7d-6,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2NC3CC3)Cl)[C@@H]1C(=O)Nc4cncc5c4cccc5,DAR-DIA-0d514e7d-7,P2-linker-isoquinoline
C[C@H]1COc2ccc(cc2[C@@H]1C(=O)Nc3cncc4c3cccc4)C#N,DAR-DIA-0d514e7d-8,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2[C@@H]1C(=O)Nc3cncc4c3cccc4)Cl)c5ccccc5,DAR-DIA-0d514e7d-9,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2Nc3cnn(c3)C)Cl)[C@@H]1C(=O)Nc4cncc5c4cccc5,DAR-DIA-0d514e7d-10,P2-linker-isoquinoline
C[C@@H]1COc2ccc(cc2[C@@H]1C(=O)Nc3cncc4c3cccc4)C#N,DAR-DIA-0d514e7d-11,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2[C@@H]1C(=O)Nc3cncc4c3cccc4)Cl)c5ccc(cc5F)F,DAR-DIA-0d514e7d-12,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2[C@@H]1C(=O)Nc3cncc4c3cccc4)Cl)c5ccc(cc5)F,DAR-DIA-0d514e7d-13,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2[C@@H]1C(=O)Nc3cncc4c3cccc4)Cl)c5cccc(c5F)F,DAR-DIA-0d514e7d-14,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2[C@@H]1C(=O)Nc3cncc4c3cccc4)Cl)c5cc(ccc5F)F,DAR-DIA-0d514e7d-15,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2[C@@H]1C(=O)Nc3cncc4c3cccc4)Cl)c5ccccc5F,DAR-DIA-0d514e7d-16,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2[C@@H]1C(=O)Nc3cncc4c3cccc4)Cl)c5cc(cc(c5)F)F,DAR-DIA-0d514e7d-17,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2OC(F)(F)F)Cl)[C@@H]1C(=O)Nc3cncc4c3cccc4,DAR-DIA-0d514e7d-18,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2OC(C)(C)C)Cl)[C@@H]1C(=O)Nc3cncc4c3cccc4,DAR-DIA-0d514e7d-19,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2N3CCOCC3)Cl)[C@@H]1C(=O)Nc4cncc5c4cccc5,DAR-DIA-0d514e7d-20,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2N3CCNCC3)Cl)[C@@H]1C(=O)Nc4cncc5c4cccc5,DAR-DIA-0d514e7d-21,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2N3CCN(CC3)C)Cl)[C@@H]1C(=O)Nc4cncc5c4cccc5,DAR-DIA-0d514e7d-22,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2N3CCCC3)Cl)[C@@H]1C(=O)Nc4cncc5c4cccc5,DAR-DIA-0d514e7d-23,P2-linker-isoquinoline
