SMILES,TITLE,scaffold
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4C[C@H]5CC(=O)N5)Cl,DAR-DIA-6a508060-5_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4)C5CC5,DAR-DIA-6a508060-8_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCN(c4c3cc(cc4)Cl)Cc5cnc[nH]5,ALP-UNI-b33a865d-1_1,P2-linker-isoquinoline
C[C@@H]1C[C@H](c2cc(ccc2O1)Cl)C(=O)Nc3cncc4c3cccc4,MAT-POS-8a69d52e-1_1,P2-linker-isoquinoline
C[C@H]1C[C@H](c2cc(ccc2O1)Cl)C(=O)Nc3cncc4c3cccc4,MAT-POS-8a69d52e-1_1,P2-linker-isoquinoline
C[C@@H]1COc2ccc(cc2[C@@H]1C(=O)Nc3cncc4c3cccc4)Cl,MAT-POS-8a69d52e-4_1,P2-linker-isoquinoline
C[C@H]1COc2ccc(cc2[C@@H]1C(=O)Nc3cncc4c3cccc4)Cl,MAT-POS-8a69d52e-4_1,P2-linker-isoquinoline
C[C@@H]1COc2ccc(cc2[C@@H]1C(=O)Nc3cncc4c3cccc4)Cl,MAT-POS-8a69d52e-7_1,P2-linker-isoquinoline
CC(=O)N(c1cncc2c1cccc2)C(=O)[C@@H]3CCOc4c3cc(cc4)Cl,VLA-UCB-50c39ae8-1_1,P2-linker-isoquinoline
CC(=O)N1CCN(CC1)CC(=O)N(c2cncc3c2cccc3)C(=O)[C@@H]4CCOc5c4cc(cc5)Cl,VLA-UCB-50c39ae8-4_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2N(C(=O)CCl)C(=O)[C@@H]3CCOc4c3cc(cc4)Cl,VLA-UCB-50c39ae8-6_1,P2-linker-isoquinoline
C=CC(=O)N(c1cncc2c1cccc2)C(=O)[C@@H]3CCOc4c3cc(cc4)Cl,VLA-UCB-50c39ae8-7_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4O[C@@H]5CC(=O)N5)Cl,VLA-UCB-50c39ae8-8_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4O[C@H]5CC(=O)N5)Cl,VLA-UCB-50c39ae8-8_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4O[C@@H]5CCC6(N5)CCC6)Cl,DAR-DIA-23e5a6a0-1_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4O[C@H]5CCC6(N5)CCC6)Cl,DAR-DIA-23e5a6a0-1_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4O[C@@H]5CC6(N5)CCC6)Cl,DAR-DIA-23e5a6a0-2_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4O[C@H]5CC6(N5)CCC6)Cl,DAR-DIA-23e5a6a0-2_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4O[C@@H]5CC6(N5)COC6)Cl,DAR-DIA-23e5a6a0-3_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4O[C@H]5CC6(N5)COC6)Cl,DAR-DIA-23e5a6a0-3_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4O[C@@H]5CC6(CC6)CN5)Cl,DAR-DIA-23e5a6a0-4_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4O[C@H]5CC6(CC6)CN5)Cl,DAR-DIA-23e5a6a0-4_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4O[C@@H]5CC6(N5)CC6)Cl,DAR-DIA-23e5a6a0-5_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4O[C@H]5CC6(N5)CC6)Cl,DAR-DIA-23e5a6a0-5_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4C[C@@H]5CCC6(N5)CCC6)Cl,DAR-DIA-23e5a6a0-6_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4C[C@H]5CCC6(N5)CCC6)Cl,DAR-DIA-23e5a6a0-6_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4C[C@@H]5CC6(N5)CCC6)Cl,DAR-DIA-23e5a6a0-7_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4C[C@H]5CC6(N5)CCC6)Cl,DAR-DIA-23e5a6a0-7_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4C[C@@H]5CC6(N5)COC6)Cl,DAR-DIA-23e5a6a0-8_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4C[C@H]5CC6(N5)COC6)Cl,DAR-DIA-23e5a6a0-8_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4C[C@@H]5CC6(CC6)CN5)Cl,DAR-DIA-23e5a6a0-9_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4C[C@H]5CC6(CC6)CN5)Cl,DAR-DIA-23e5a6a0-9_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4C[C@@H]5CC6(N5)CC6)Cl,DAR-DIA-23e5a6a0-10_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4C[C@H]5CC6(N5)CC6)Cl,DAR-DIA-23e5a6a0-10_1,P2-linker-isoquinoline
c1cc(c2cncc(c2c1)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl)CN,NAU-LAT-b7d8c353-8_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2N(Cc3cnc[nH]3)C(=O)[C@@H]4CCOc5c4cc(cc5)Cl,ALP-UNI-44c99a80-2_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2N(Cc3cnco3)C(=O)[C@@H]4CCOc5c4cc(cc5)Cl,ALP-UNI-44c99a80-3_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CNC(=O)c4c3cc(cc4)Cl,MIC-UNK-91acba05-1_1,P2-linker-isoquinoline
CN1C[C@H](c2cc(ccc2C1=O)Cl)C(=O)Nc3cncc4c3cccc4,MIC-UNK-91acba05-2_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCS(=O)(=O)c4c3cc(cc4)Cl,MIC-UNK-91acba05-3_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCCc4c3cc(cc4)Cl,MIC-UNK-91acba05-4_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCNc4c3cc(cc4)Cl,MIC-UNK-91acba05-5_1,P2-linker-isoquinoline
CN1CC[C@H](c2c1ccc(c2)Cl)C(=O)Nc3cncc4c3cccc4,MIC-UNK-91acba05-6_1,P2-linker-isoquinoline
c1cc2c(cc1CN3CCNCC3)cncc2NC(=O)[C@@H]4CCOc5c4cc(cc5)Cl,MAK-UNK-8be7dca9-1_1,P2-linker-isoquinoline
c1cc2c(cc1CC(=O)N)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,MAK-UNK-8be7dca9-2_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@H]3c4cc(ccc4OC[C@@H]3CN)Cl,MAK-UNK-8be7dca9-3_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@H]3c4cc(ccc4OC[C@H]3CN)Cl,MAK-UNK-8be7dca9-3_1,P2-linker-isoquinoline
c1cc2cncc(c2cc1N3CCNCC3)NC(=O)[C@@H]4CCOc5c4cc(cc5)Cl,MAK-UNK-8be7dca9-4_1,P2-linker-isoquinoline
c1cc2c(cc1CN)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,MAK-UNK-8be7dca9-5_1,P2-linker-isoquinoline
c1cc(c2cncc(c2c1)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl)CN,MAK-UNK-8be7dca9-6_1,P2-linker-isoquinoline
c1cc2cncc(c2cc1C(=O)O)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,MAK-UNK-8be7dca9-7_1,P2-linker-isoquinoline
c1cc2cncc(c2cc1CC(=O)O)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,MAK-UNK-8be7dca9-8_1,P2-linker-isoquinoline
c1cc2c(cc1C(=O)O)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,MAK-UNK-8be7dca9-9_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3C[C@@H](Oc4c3cc(cc4)Cl)C(=O)O,MAK-UNK-8be7dca9-10_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3C[C@H](Oc4c3cc(cc4)Cl)C(=O)O,MAK-UNK-8be7dca9-10_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@H]3c4cc(ccc4[C@H]5CC[C@@H]3O5)Cl,RAL-THA-c9f97604-1_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@H]3c4cc(ccc4[C@@H]5OC[C@H]3O5)Cl,RAL-THA-c9f97604-2_1,P2-linker-isoquinoline
Cc1ccc2c(c1)[C@@H](CCO2)C(=O)Nc3cncc4c3cccc4,ADA-UCB-dc2b944c-5_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4)F,ADA-UCB-dc2b944c-7_1,P2-linker-isoquinoline
c1cc2c(cncc2NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl)c(c1)Cl,ADA-UCB-dc2b944c-8_1,P2-linker-isoquinoline
c1ccc2c(c1)cnc(c2NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl)Br,ADA-UCB-dc2b944c-9_1,P2-linker-isoquinoline
Cc1c(c2ccccc2cn1)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,ADA-UCB-dc2b944c-10_1,P2-linker-isoquinoline
c1ccc2c(c1)c(cnc2Br)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,ADA-UCB-dc2b944c-11_1,P2-linker-isoquinoline
Cc1c2ccccc2c(cn1)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,ADA-UCB-dc2b944c-12_1,P2-linker-isoquinoline
CC1(COc2ccc(cc2[C@@H]1C(=O)Nc3cncc4c3cccc4)Cl)C,ADA-UCB-dc2b944c-15_1,P2-linker-isoquinoline
CC1(C[C@H](c2cc(ccc2O1)Cl)C(=O)Nc3cncc4c3cccc4)C,ADA-UCB-dc2b944c-16_1,P2-linker-isoquinoline
C=C(C#N)C(=O)N(c1cncc2c1cccc2)C(=O)[C@@H]3CCOc4c3cc(cc4)Cl,VLA-UCB-34f3ed0c-1_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2N(C(=O)c3ccco3)C(=O)[C@@H]4CCOc5c4cc(cc5)Cl,VLA-UCB-34f3ed0c-19_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2N(C(=O)c3c[nH]cn3)C(=O)[C@@H]4CCOc5c4cc(cc5)Cl,VLA-UCB-34f3ed0c-20_1,P2-linker-isoquinoline
CC(=O)NCCOc1cc(cc2c1OCC[C@H]2C(=O)Nc3cncc4c3cccc4)Cl,NAU-LAT-0543f7f2-10_1,P2-linker-isoquinoline
CCCCc1ccc2c(c1)[C@@H](CCO2)C(=O)N(CCNC3CNC3)c4cncc5c4ccc(c5)CN6CCNCC6,MAK-UNK-83e0a0b4-1_1,P2-linker-isoquinoline
c1cc2c(cc1CN3CCNCC3)cncc2N(CCNC4CNC4)C(=O)[C@@H]5CCOc6c5cc(cc6)Cl,MAK-UNK-83e0a0b4-2_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2N(CCNC3CNC3)C(=O)[C@@H]4CCOc5c4cc(cc5)Cl,MAK-UNK-83e0a0b4-3_1,P2-linker-isoquinoline
CCCCc1ccc2c(c1)[C@@H](CCO2)C(=O)N(CCNC3CNC3)c4cncc5c4cccc5,MAK-UNK-83e0a0b4-4_1,P2-linker-isoquinoline
Cc1ccc2c(c1)[C@@H](CCO2)C(=O)N(C)c3cncc4c3cccc4,MAK-UNK-3875bbc8-1_1,P2-linker-isoquinoline
CN(c1cncc2c1cccc2)C(=O)[C@@H]3CCOc4c3cc(cc4)Cl,MAK-UNK-3875bbc8-2_1,P2-linker-isoquinoline
CN(c1cncc2c1cccc2)C(=O)[C@@H]3CCOc4c3cccc4,MAK-UNK-3875bbc8-3_1,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2OC)Cl)[C@@H]1C(=O)Nc3cncc4c3cccc4,DAR-DIA-0d514e7d-1_1,P2-linker-isoquinoline
C[C@@H]1COc2c(cc(cc2OC)Cl)[C@@H]1C(=O)Nc3cncc4c3cccc4,DAR-DIA-0d514e7d-2_1,P2-linker-isoquinoline
CC1(COc2ccc(cc2[C@@H]1C(=O)Nc3cncc4c3cccc4)Cl)C,DAR-DIA-0d514e7d-3_1,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2OC3CCCC3)Cl)[C@@H]1C(=O)Nc4cncc5c4cccc5,DAR-DIA-0d514e7d-4_1,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2NC3CCCC3)Cl)[C@@H]1C(=O)Nc4cncc5c4cccc5,DAR-DIA-0d514e7d-5_1,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2OC3CC3)Cl)[C@@H]1C(=O)Nc4cncc5c4cccc5,DAR-DIA-0d514e7d-6_1,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2NC3CC3)Cl)[C@@H]1C(=O)Nc4cncc5c4cccc5,DAR-DIA-0d514e7d-7_1,P2-linker-isoquinoline
C[C@H]1COc2ccc(cc2[C@@H]1C(=O)Nc3cncc4c3cccc4)C#N,DAR-DIA-0d514e7d-8_1,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2[C@@H]1C(=O)Nc3cncc4c3cccc4)Cl)c5ccccc5,DAR-DIA-0d514e7d-9_1,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2Nc3cnn(c3)C)Cl)[C@@H]1C(=O)Nc4cncc5c4cccc5,DAR-DIA-0d514e7d-10_1,P2-linker-isoquinoline
C[C@@H]1COc2ccc(cc2[C@@H]1C(=O)Nc3cncc4c3cccc4)C#N,DAR-DIA-0d514e7d-11_1,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2[C@@H]1C(=O)Nc3cncc4c3cccc4)Cl)c5ccc(cc5F)F,DAR-DIA-0d514e7d-12_1,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2[C@@H]1C(=O)Nc3cncc4c3cccc4)Cl)c5ccc(cc5)F,DAR-DIA-0d514e7d-13_1,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2[C@@H]1C(=O)Nc3cncc4c3cccc4)Cl)c5cccc(c5F)F,DAR-DIA-0d514e7d-14_1,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2[C@@H]1C(=O)Nc3cncc4c3cccc4)Cl)c5cc(ccc5F)F,DAR-DIA-0d514e7d-15_1,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2[C@@H]1C(=O)Nc3cncc4c3cccc4)Cl)c5ccccc5F,DAR-DIA-0d514e7d-16_1,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2[C@@H]1C(=O)Nc3cncc4c3cccc4)Cl)c5cc(cc(c5)F)F,DAR-DIA-0d514e7d-17_1,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2OC(F)(F)F)Cl)[C@@H]1C(=O)Nc3cncc4c3cccc4,DAR-DIA-0d514e7d-18_1,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2OC(C)(C)C)Cl)[C@@H]1C(=O)Nc3cncc4c3cccc4,DAR-DIA-0d514e7d-19_1,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2N3CCOCC3)Cl)[C@@H]1C(=O)Nc4cncc5c4cccc5,DAR-DIA-0d514e7d-20_1,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2N3CCNCC3)Cl)[C@@H]1C(=O)Nc4cncc5c4cccc5,DAR-DIA-0d514e7d-21_1,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2N3CCN(CC3)C)Cl)[C@@H]1C(=O)Nc4cncc5c4cccc5,DAR-DIA-0d514e7d-22_1,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2N3CCCC3)Cl)[C@@H]1C(=O)Nc4cncc5c4cccc5,DAR-DIA-0d514e7d-23_1,P2-linker-isoquinoline
C[C@H]1COc2c(cc(cc2[C@@H]1C(=O)Nc3cncc4c3cccc4)Cl)CC(C)C,DAR-DIA-0d514e7d-24_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@H]3c4cc(ccc4O[C@@H]5[C@@H]3C5)Cl,DAR-DIA-0d514e7d-33_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@H]3c4cc(ccc4O[C@H]5[C@@H]3C5)Cl,DAR-DIA-0d514e7d-33_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@H]3c4cc(ccc4O[C@@H]5[C@H]3C5)Cl,DAR-DIA-0d514e7d-33_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@H]3c4cc(ccc4O[C@H]5[C@H]3C5)Cl,DAR-DIA-0d514e7d-33_1,P2-linker-isoquinoline
C[C@H]1C[C@H](c2cc(ccc2O1)Cl)C(=O)Nc3cncc4c3cccc4,ALP-POS-d3acb8cc-1_1,P2-linker-isoquinoline
C[C@@H]1C[C@H](c2cc(ccc2O1)Cl)C(=O)Nc3cncc4c3cccc4,ALP-POS-d3acb8cc-4_1,P2-linker-isoquinoline
Cc1c2ccccc2c(cn1)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,JOH-SUS-a69c159d-1_1,P2-linker-isoquinoline
c1ccc2c(c1)c(cnc2F)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,JOH-SUS-a69c159d-2_1,P2-linker-isoquinoline
c1ccc2c(c1)c(cnc2C(F)F)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,JOH-SUS-a69c159d-3_1,P2-linker-isoquinoline
c1ccc2c(c1)c(cnc2C(F)(F)F)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,JOH-SUS-a69c159d-4_1,P2-linker-isoquinoline
c1cc2c(cc1F)c(cnc2F)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,JOH-SUS-a69c159d-5_1,P2-linker-isoquinoline
c1ccc2c(c1)c(c(nc2F)F)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,JOH-SUS-a69c159d-6_1,P2-linker-isoquinoline
c1cc2c(cc1F)c(c(nc2F)F)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,JOH-SUS-a69c159d-7_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CC(=O)Nc4c3cc(cc4)Br,MAT-POS-8d5af1ef-1_1,P2-linker-isoquinoline
CC(C)([C@@H]1COc2ccc(cc2[C@@H]1C(=O)Nc3cncc4c3cccc4)Cl)O,BEN-BAS-5c03e89e-1_1,P2-linker-isoquinoline
CC(C)([C@H]1COc2ccc(cc2[C@@H]1C(=O)Nc3cncc4c3cccc4)Cl)O,BEN-BAS-5c03e89e-1_1,P2-linker-isoquinoline
c1ccc2c(c1)c(c[nH]c2=O)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,JOH-UNI-f51e3bbc-1_1,P2-linker-isoquinoline
COc1c2ccccc2c(cn1)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,JOH-UNI-f51e3bbc-2_1,P2-linker-isoquinoline
c1ccc2c(c1)cnc(c2NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl)O,JOH-UNI-f51e3bbc-3_1,P2-linker-isoquinoline
COc1c(c2ccccc2cn1)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,JOH-UNI-f51e3bbc-4_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3c(ccc4O)Cl,ALP-UNI-4b8a177c-1_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3COCc4c3cc(cc4)Cl,BEN-DND-f2e727cd-4_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CNCc4c3cc(cc4)Cl,BEN-DND-f2e727cd-5_1,P2-linker-isoquinoline
C[N@@]1Cc2ccc(cc2[C@@H](C1)C(=O)Nc3cncc4c3cccc4)Cl,BEN-DND-f2e727cd-6_1,P2-linker-isoquinoline
c1cc2cncc(c2cc1C#N)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,BEN-DND-c852c98b-1_1,P2-linker-isoquinoline
c1cc2cncc(c2cc1OC(F)(F)F)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,BEN-DND-c852c98b-2_1,P2-linker-isoquinoline
CC(C)(c1ccc2cncc(c2c1)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl)O,BEN-DND-c852c98b-3_1,P2-linker-isoquinoline
c1cc2cncc(c2cc1O)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,BEN-DND-c852c98b-4_1,P2-linker-isoquinoline
CS(=O)(=O)c1ccc2cncc(c2c1)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,BEN-DND-c852c98b-5_1,P2-linker-isoquinoline
c1cc2cncc(c2cc1OC(F)F)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,BEN-DND-c852c98b-6_1,P2-linker-isoquinoline
c1cc2cncc(c2cc1C(F)F)NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl,BEN-DND-c852c98b-7_1,P2-linker-isoquinoline
c1ccc2c(c1)c[n+](cc2NC(=O)[C@@H]3CCOc4c3cc(cc4)Cl)[O-],EDJ-MED-eff36d94-1_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCN(c4c3cc(cc4)Cl)Cc5cnc[nH]5,ALP-POS-966f8da6-1_1,P2-linker-isoquinoline
CC(=O)N1CC[C@H](c2c1ccc(c2)Cl)C(=O)Nc3cncc4c3cccc4,ALP-POS-966f8da6-2_1,P2-linker-isoquinoline
CC(=O)N1CC[C@H](c2c1ccc(c2)Cl)C(=O)Nc3cncc4c3cccc4,RAL-THA-c11c1343-1_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCN(c4c3cc(cc4)Cl)C(=O)N,RAL-THA-4aa06b95-1_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCN(c4c3cc(cc4)Cl)C(=O)CO,RAL-THA-4aa06b95-2_1,P2-linker-isoquinoline
CNC(=O)N1CC[C@H](c2c1ccc(c2)Cl)C(=O)Nc3cncc4c3cccc4,RAL-THA-4aa06b95-3_1,P2-linker-isoquinoline
CN(C)C(=O)N1CC[C@H](c2c1ccc(c2)Cl)C(=O)Nc3cncc4c3cccc4,RAL-THA-4aa06b95-4_1,P2-linker-isoquinoline
COCC(=O)N1CC[C@H](c2c1ccc(c2)Cl)C(=O)Nc3cncc4c3cccc4,RAL-THA-4aa06b95-5_1,P2-linker-isoquinoline
c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCN(c4c3cc(cc4)Cl)CCO,RAL-THA-4aa06b95-6_1,P2-linker-isoquinoline
COCCN1CC[C@H](c2c1ccc(c2)Cl)C(=O)Nc3cncc4c3cccc4,RAL-THA-4aa06b95-7_1,P2-linker-isoquinoline
