SMILES,TITLE
CC(C)(O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-39
CC(C)(O)CCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-40
CC(C)(O)CCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-41
O=C(NCCOc1cc(Cl)cc(OCC2(CO)COC2)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-42
CC(C)(O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-43
O=C(NCCOc1cc(Cl)cc(OCCCCCCO)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-44
CC(C)(O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-45
O=C(NCCOc1cc(Cl)cc(OCCCCCO)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-46
CC(C)N(C)CCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-47
O=C(NCCOc1cc(Cl)cc(OCCC2COC2)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-48
COc1ccnc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1,williamson_ether-49
O=C(NCCOc1cc(Cl)cc(OCCCN2CCCC2)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-50
CNS(=O)(=O)CCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-51
Cc1c[nH]c(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1,williamson_ether-52
CCOC(=O)C(C)(C)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-53
Cc1nn(CCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c(=O)o1,williamson_ether-54
Cc1nn(CCS(C)(=O)=O)c(C)c1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-55
CS(=O)(=O)NCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-56
O=C(NCCOc1cc(Cl)cc(OCCn2ccccc2=O)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-57
O=C(NCCOc1cc(Cl)cc(OCCCN2C(=O)CNC2=O)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-58
Cn1nc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)[nH]c1=O,williamson_ether-59
COc1cccc(CCNC(=O)COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1,williamson_ether-60
NC(=O)c1ccc(CCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc1,williamson_ether-61
Cc1ncoc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-62
CS(=O)(=O)N1CCC(NC(=O)COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1,williamson_ether-63
CS(=O)(=O)NCCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-64
CCOC(=O)C(CCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)C(=O)OCC,williamson_ether-65
CC(C)(COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)S(C)(=O)=O,williamson_ether-66
CS(=O)(=O)c1ccc(OCCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc1,williamson_ether-67
N#Cc1cc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)ccn1,williamson_ether-68
O=C(NCCOc1cc(Cl)cc(OCC(=O)n2sccc2=O)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-69
COC(=O)c1ccc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nc1,williamson_ether-70
O=C(NCCOc1cc(Cl)cc(OCc2csnn2)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-71
Cc1nnnn1CCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-72
CN1CCN(C(=O)CCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1,williamson_ether-73
CCN(C#N)CCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-74
CCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-75
Cc1[nH]cnc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-76
CSCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-77
CCc1nnc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)s1,williamson_ether-78
Cc1nnc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)o1,williamson_ether-79
COC(=O)C1CCN(C(=O)COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1,williamson_ether-80
O=C(NCCOc1cc(Cl)cc(OCc2cnco2)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-81
O=C(NCCOc1cc(Cl)cc(OCCCc2cnoc2)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-82
O=C(NCCOc1cc(Cl)cc(OCC(=O)N2CCOCC2)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-83
COCCOCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-84
Cn1c(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nnc1C1CC1,williamson_ether-85
O=C(NCCOc1cc(Cl)cc(OCCCn2ccnc2)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-86
O=C(NCCOc1cc(Cl)cc(OCCn2c(=O)oc3ccccc32)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-87
CC(C)(C#N)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-88
CCCNC(=O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-89
O=C(COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)NC(=O)c1ccc[nH]1,williamson_ether-90
CCCNC(=O)NC(=O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-91
CS(=O)(=O)NC(=O)CCCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-92
CNC(=O)c1cccc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1,williamson_ether-93
COc1cccc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1,williamson_ether-94
CSc1nc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc(=O)[nH]1,williamson_ether-95
O=C(COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)NCCN1C(=O)CSC1=O,williamson_ether-96
CC(C)(C)C(=O)NNC(=O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-97
CCOC(=O)C(Oc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)C(=O)OCC,williamson_ether-98
O=C(NCCOc1cc(Cl)cc(OCc2cn3cccnc3n2)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-99
COC(=O)c1cccc(NC(=O)COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1,williamson_ether-100
CCOC1(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCOCC1,williamson_ether-101
O=C(NCCOc1cc(Cl)cc(OCc2nc[nH]n2)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-102
Cc1n[nH]c(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1,williamson_ether-103
O=C(COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)NCc1cccs1,williamson_ether-104
Cn1c(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nc2ccccc2c1=O,williamson_ether-105
CNC(=O)c1ccc(NC(=O)COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc1,williamson_ether-106
CN(C(=O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)C1CC1,williamson_ether-107
O=C(NCCOc1cc(Cl)cc(OCC2=NS(=O)(=O)c3ccccc32)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-108
Cc1nnsc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-109
NC(=O)c1cccc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1,williamson_ether-110
CCOC(=O)c1cc(C)nc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1,williamson_ether-111
O=C(NCCOc1cc(Cl)cc(OCCN2CCN(C3CC3)CC2)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-112
CC(C)CN(C)C(=O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-113
CC(C)c1nnc(NC(=O)COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)o1,williamson_ether-114
O=C(NCCOc1cc(Cl)cc(OCCn2cncn2)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-115
COc1coc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc1=O,williamson_ether-116
O=C(NCCOc1cc(Cl)cc(OCc2nnc3n2CCC3)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-117
O=C(NCCOc1cc(Cl)cc(OCOC(=O)N2CCOCC2)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-118
COCc1nccc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1,williamson_ether-119
Cc1nc2n(c(=O)c1CCOc1cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c1)CCCC2,williamson_ether-120
Cc1nc2n(c(=O)c1CCOc1cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c1)CCCC2,williamson_ether-121
O=C(NCCOc1cc(Cl)cc(OCCn2cncn2)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-122
CCOCCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-123
CCCN(CC)C(=O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-124
CCN(C)CCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-125
COC(=O)c1ccc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1,williamson_ether-126
CN(C)CCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-127
COc1cc(OC)c(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1,williamson_ether-128
O=C(COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)NC1CC1,williamson_ether-129
NS(=O)(=O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-130
O=C(NCCOc1cc(Cl)cc(OC2CCC2)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-131
O=C(NCCOc1cc(Cl)cc(OCCS(=O)(=O)c2ccccc2)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-132
COCCOCCOCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-133
COc1ccc(S(N)(=O)=O)c(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1,williamson_ether-134
O=C(NCCOc1cc(Cl)cc(OCc2n[nH]c3c2CCC3)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-135
O=C(NCCOc1cc(Cl)cc(OCc2n[nH]c(=O)[nH]c2=O)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-136
N#Cc1cccc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1,williamson_ether-137
CC(C)OC(=O)OCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-138
CCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-139
CCOC(=O)COCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-140
COc1noc(C)c1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-141
N#CC1(OCCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CCOCC1,williamson_ether-142
COc1nccc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1,williamson_ether-143
CCOCc1nnc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)s1,williamson_ether-144
COC(=O)OCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-145
O=C(NCCOc1cc(Cl)cc(OCC23COC(C2)C3)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-146
CNC(=O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-147
CCOC(=O)c1cn(C)nc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-148
COC(=O)c1sncc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-149
Cc1nn(C)c(C)c1CCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-150
CCOC(=O)c1cn[nH]c1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-151
O=C(NCCOc1cc(Cl)cc(OCC2CS(=O)(=O)C2)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-152
Cc1nccnc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-153
Cc1oc(=O)oc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-154
CCOC(=O)c1cnn(C)c1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-155
CS(=O)(=O)CCCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-156
COc1nc(C)cc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1,williamson_ether-157
COC(=O)c1cc(C)n(CCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1,williamson_ether-158
Cc1nn(C)c(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1S(N)(=O)=O,williamson_ether-159
O=C(NCCOc1cc(Cl)cc(OCc2cnccn2)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-160
COC(=O)c1cc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n[nH]1,williamson_ether-161
O=C(NCCOc1cc(Cl)cc(OCCNC(=O)N2CCCC2)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-162
COc1cc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)nc(OC)n1,williamson_ether-163
COc1cc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)ncn1,williamson_ether-164
COc1cncc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)c1,williamson_ether-165
O=C(NCCOc1cc(Cl)cc(OCC(=O)N2Cc3ccccc3C2)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-166
CCOC(=O)c1cnoc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-167
COCc1cc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)on1,williamson_ether-168
CCOC(=O)c1cn(C)nc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-169
O=C(NCCOc1cc(Cl)cc(OCc2nnc3cccnn23)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-170
COc1cc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc(OC)n1,williamson_ether-171
CS(=O)(=O)C1(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)CC1,williamson_ether-172
Cn1cc(S(N)(=O)=O)c(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1,williamson_ether-173
CCNC(=O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-174
CC(C)(C#N)OCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-175
CN(C)S(=O)(=NC(=O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)N(C)C,williamson_ether-176
CCOC(=O)c1cc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)[nH]n1,williamson_ether-177
CCOC(=O)c1nc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)no1,williamson_ether-178
O=C(NCCOc1cc(Cl)cc(OCc2cnc3cccnn23)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-179
CC1(C)CC(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)=NO1,williamson_ether-180
CS(C)(=O)=NC(=O)NC(=O)COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-181
CCOC(=O)c1cnc(C)nc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-182
COCc1ocnc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-183
O=C(NCCOc1cc(Cl)cc(OCc2ccncn2)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-184
N#CC1CC(Oc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1,williamson_ether-185
Cc1cc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)oc(=O)c1,williamson_ether-186
CC(C)Oc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-187
CCCOCCOc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-188
N#Cc1cc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)ccn1,williamson_ether-189
COc1ccc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cn1,williamson_ether-190
CC1(C)CN=C(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)O1,williamson_ether-191
O=C(NCCOc1cc(Cl)cc(OCC23CCN(CC2)C3)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-192
CS(=O)(=O)c1ccc(OCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)cc1,williamson_ether-193
COc1cccnc1COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,williamson_ether-194
O=C(NCCOc1cc(Cl)cc(OCc2ccc3nn[nH]c3c2)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-195
N#CC1CC(Oc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1,williamson_ether-196
O=C(COc1cc(Cl)cc(OCCNC(=O)c2cc(=O)[nH]c3ccccc23)c1)NCC1CCOCC1,williamson_ether-197
CN1CC(CCOc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)C1,williamson_ether-198
O=C(NCCOc1cc(Cl)cc(OCc2nc3ccccn3n2)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-199
O=C(NCCOc1cc(Cl)cc(OCC23CC(CO2)C3)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-200
CCOC(=O)C12COC(COc3cc(Cl)cc(OCCNC(=O)c4cc(=O)[nH]c5ccccc45)c3)(C1)C2,williamson_ether-201
O=C(NCCOc1cc(Cl)cc(OCc2cnc(-c3cncnc3)nc2)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-202
CCc1nsc(COc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)n1,williamson_ether-203
O=C(NCCOc1cc(Cl)cc(OCCn2cccn2)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-204
O=C(NCCOc1cc(Cl)cc(OCc2cccnc2)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-205
O=C(NCCOc1cc(Cl)cc(OCCn2ccccc2=O)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-206
O=C(NCCOc1cc(Cl)cc(OCc2cccnn2)c1)c1cc(=O)[nH]c2ccccc12,williamson_ether-207
