SMILES,TITLE,scaffold
CNC(=O)CN1Cc2ccc(cc2C3(C1)CC(=O)N(C3=O)c4cncc5c4cccc5)Cl,MAT-POS-1bed62cf-3,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1Cc2ccc(cc2C3(C1)CCN(C3=O)c4cncc5c4cc(cc5)F)Cl,MAT-POS-b4d6b7fc-5,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1Cc2ccc(cc2C3(C1)CCN(C3=O)c4cncc5c4c(ccc5)Cl)Cl,MAT-POS-b4d6b7fc-6,tetralinlike-5spiro-isoquinoline
CS(=O)(=O)c1ccc2c(c1)cncc2N3CCC4(C3=O)CCS(=O)(=O)c5c4cc(cc5)Cl,EDJ-MED-94fddcec-5,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1C[C@]2(CCN(C2=O)c3cncc4c3cccc4)c5cc(ccc5C1=O)Cl,PET-UNK-14142a25-1,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1CC2(CCN(C2=O)c3cncc4c3cccc4)c5cc(ccc5C1=O)Cl,PET-UNK-14142a25-10,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1Cc2cc(c(cc2C3(C1)CCN(C3=O)c4cncc5c4cccc5)Cl)Cl,ALP-POS-afe0272e-1,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1Cc2ccc(cc2C3(C1)CCN(C3=O)c4cncc5c4c(ccc5)Cl)Cl,MAT-POS-1d5ab790-2,tetralinlike-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CC[C@@]4(C3=O)CN(Cc5c4cc(cc5)Cl)Cc6nncs6,PET-UNK-7e9559de-1,tetralinlike-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CCC4(C3=O)CN(Cc5c4cc(cc5)Cl)Cc6nncs6,PET-UNK-7e9559de-4,tetralinlike-5spiro-isoquinoline
CC1CN(C(=O)C12CN(Cc3c2cc(cc3)Cl)CC(=O)NC)c4cncc5c4cccc5,MAT-POS-50a80394-4,tetralinlike-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CCC4(C3=O)CN(Cc5c4cc(cc5)Cl)Cc6nncs6,MAT-POS-96396902-1,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1C[C@]2(CCN(C2=O)c3cncc4c3cccc4)c5cc(ccc5C1=O)Cl,LUO-POS-9931618f-1,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1C[C@@]2(CCN(C2=O)c3cncc4c3cccc4)c5cc(ccc5C1=O)Cl,LUO-POS-9931618f-2,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1Cc2ccc(cc2[C@@]3(C1)CCN(C3=O)c4cncc5c4cc(cc5)F)Cl,LUO-POS-b4dec3be-1,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4cc(cc5)F)Cl,LUO-POS-b4dec3be-2,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1Cc2ccc(cc2[C@@]3(C1)CC(=O)N(C3=O)c4cncc5c4cccc5)Cl,JOH-MSK-1f2dff76-1,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1Cc2ccc(cc2[C@]3(C1)CC(=O)N(C3=O)c4cncc5c4cccc5)Cl,JOH-MSK-1f2dff76-2,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1C[C@]2(CCN(C2=O)c3cncc4c3cccc4)c5cc(ccc5C1=O)Cl,MIK-ENA-37e0b697-1,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1C[C@@]2(CCN(C2=O)c3cncc4c3cccc4)c5cc(ccc5C1=O)Cl,MIK-ENA-794411b8-1,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1Cc2c(cc(cc2F)Cl)C3(C1)CCN(C3=O)c4cncc5c4cccc5,VLA-UNK-5d8210f0-1,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1Cc2cc(c(cc2C3(C1)CCN(C3=O)c4cncc5c4cccc5)Cl)F,VLA-UNK-5d8210f0-2,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1Cc2ccc(cc2C3(C1)CCN(C3=O)c4cncc5c4cc(cc5)Cl)Cl,MAT-POS-ddfe83c6-6,tetralinlike-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CCC4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC#N,EDJ-MED-accc2c4d-3,tetralinlike-5spiro-isoquinoline
COC(=O)CN1CC2(CCN(C2=O)c3cncc4c3cccc4)c5cc(ccc5C1=O)Cl,JOH-MSK-4bb3d434-1,tetralinlike-5spiro-isoquinoline
CNC(=O)CCN1Cc2ccc(cc2C3(C1)CCN(C3=O)c4cncc5c4cccc5)Cl,ALP-POS-c3a90b22-6,tetralinlike-5spiro-isoquinoline
CNS(=O)(=O)CN1Cc2ccc(cc2C3(C1)CCN(C3=O)c4cncc5c4cccc5)Cl,EDJ-MED-40e596c8-1,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1CC2(CC(=O)N(C2=O)c3cncc4c3cccc4)c5cc(ccc5C1=O)Cl,MAT-POS-1bed62cf-2,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1CC2(CCN(C2=O)c3cncc4c3cc(cc4)Cl)c5cc(ccc5C1=O)Cl,EDG-MED-b1ef7fe3-1,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1CC2(CCN(C2=O)c3cncc4c3cc(cc4)F)c5cc(ccc5C1=O)Cl,EDG-MED-b1ef7fe3-2,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1CC2(CCN(C2=O)c3cncc4c3ccc(c4)F)c5cc(ccc5C1=O)Cl,EDG-MED-b1ef7fe3-3,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1CC2(CCN(C2=O)c3cncc4c3ccc(c4)Cl)c5cc(ccc5C1=O)Cl,EDG-MED-b1ef7fe3-4,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1CC2(CCN(C2=O)c3cncc4c3cccc4)c5cc(ccc5S1(=O)=O)Cl,ALP-POS-4483ae88-2,tetralinlike-5spiro-isoquinoline
CS(=O)(=O)Nc1ccc2c(c1)cncc2N3CCC4(C3=O)CCS(=O)(=O)c5c4cc(cc5)Cl,EDJ-MED-94fddcec-7,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1C[C@@]2(CC(=O)N(C2=O)c3cncc4c3cccc4)c5cc(ccc5C1=O)Cl,LUO-POS-868e8996-7,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1C[C@]2(CC(=O)N(C2=O)c3cncc4c3cccc4)c5cc(ccc5C1=O)Cl,LUO-POS-868e8996-8,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1CC2(CCN(C2=O)c3cncc4c3c(ccc4)Cl)c5cc(ccc5C1=O)Cl,MAT-POS-853c0ffa-1,tetralinlike-5spiro-isoquinoline
CNC(=O)C1(CC1)N2Cc3ccc(cc3C4(C2)CCN(C4=O)c5cncc6c5cccc6)Cl,ALP-POS-ecbed2ba-7,tetralinlike-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CCC4(C3=O)CN(Cc5c4cc(cc5)Cl)CC(=O)NCC#N,ALP-POS-ecbed2ba-14,tetralinlike-5spiro-isoquinoline
CCN(C)S(=O)(=O)N1Cc2ccc(cc2C3(C1)CCN(C3=O)c4cncc5c4cccc5)Cl,ALP-POS-ecbed2ba-18,tetralinlike-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CCC4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)N6CCC6,ALP-POS-ecbed2ba-20,tetralinlike-5spiro-isoquinoline
CNC(=O)C1(CC1)N2Cc3ccc(cc3C4(C2)CCN(C4=O)c5cncc6c5cccc6)Cl,MAT-POS-69786b79-1,tetralinlike-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CCC4(C3=O)CN(Cc5c4cc(cc5)Cl)CC(=O)NC6CC6,MAT-POS-69786b79-2,tetralinlike-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CC[C@@]4(C3=O)CN(C(=O)c5c4cc(cc5)Cl)Cc6nnco6,PET-UNK-aa57768f-1,tetralinlike-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CCC4(C3=O)CN(C(=O)c5c4cc(cc5)Cl)Cc6nnco6,PET-UNK-aa57768f-7,tetralinlike-5spiro-isoquinoline
CNC(=O)C1(CC1)N2Cc3ccc(cc3C4(C2)CCN(C4=O)c5cncc6c5cccc6)Cl,MAT-POS-576f7758-1,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1CC2(CCN(C2=O)c3cncc4c3cccc4)c5cc(c(cc5C1=O)Cl)Cl,ALP-POS-afe0272e-2,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1CC2(CCN(C2=O)c3cncc4c3c(ccc4)Cl)c5cc(ccc5C1=O)Cl,MAT-POS-1d5ab790-3,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1CC2(c3cc(ccc3C1=O)Cl)C(=O)CN(C2=O)c4cncc5c4cccc5,EDJ-MED-a12e3a20-2,tetralinlike-5spiro-isoquinoline
CCC1CN(C(=O)C12CN(Cc3c2cc(cc3)Cl)CC(=O)NC)c4cncc5c4cccc5,MAT-POS-50a80394-5,tetralinlike-5spiro-isoquinoline
CC1(CN(C(=O)C12CN(Cc3c2cc(cc3)Cl)CC(=O)NC)c4cncc5c4cccc5)C,MAT-POS-50a80394-7,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1Cc2ccc(cc2C3(C1)CCN(C3=O)c4cncc5c4cc(cc5)OC)Cl,EDJ-MED-b6c6ee2b-2,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1CC2(CCN(C2=O)c3cncc4c3cc(cc4)F)c5cc(ccc5C1=O)Cl,EDJ-MED-b6c6ee2b-6,tetralinlike-5spiro-isoquinoline
CS(=O)(=O)Nc1ccc2c(c1)cncc2N3CCC4(C3=O)CCS(=O)(=O)c5c4cc(cc5)Cl,EDJ-MED-ede5c6cb-1,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1C[C@]2(CCN(C2=O)c3cncc4c3cc(cc4)Cl)c5cc(ccc5C1=O)Cl,LUO-POS-8c3e556a-1,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1C[C@@]2(CCN(C2=O)c3cncc4c3cc(cc4)Cl)c5cc(ccc5C1=O)Cl,LUO-POS-8c3e556a-2,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1Cc2ccc(cc2[C@]3(C1)C(=O)C(=C)N(C3=O)c4cncc5c4cccc5)Cl,PET-UNK-94036022-7,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1Cc2ccc(cc2C3(C1)C(=O)C(=C)N(C3=O)c4cncc5c4cccc5)Cl,PET-UNK-94036022-14,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1C[C@@]2(CCN(C2=O)c3cncc4c3cccc4)c5cc(cc(c5C1=O)F)Cl,VLA-UNK-61877630-4,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1C[C@@]2(CCN(C2=O)c3cncc4c3cccc4)c5cc(c(cc5C1=O)F)Cl,VLA-UNK-61877630-5,tetralinlike-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3C(=O)C[C@@]4(C3=O)CN(Cc5c4cc(cc5)Cl)Cc6nncs6,PET-UNK-77d5678a-1,tetralinlike-5spiro-isoquinoline
COC(=O)CN1C[C@]2(CC(=O)N(C2=O)c3cncc4c3cccc4)c5cc(ccc5C1=O)Cl,PET-UNK-77d5678a-3,tetralinlike-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3C(=O)CC4(C3=O)CN(Cc5c4cc(cc5)Cl)Cc6nncs6,PET-UNK-77d5678a-4,tetralinlike-5spiro-isoquinoline
COC(=O)CN1CC2(CC(=O)N(C2=O)c3cncc4c3cccc4)c5cc(ccc5C1=O)Cl,PET-UNK-77d5678a-6,tetralinlike-5spiro-isoquinoline
COC(=O)CN1C[C@]2(CC(=O)N(C2=O)c3cncc4c3cccc4)c5cc(ccc5C1=O)Cl,12_-111-3e02a1cd-2,tetralinlike-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CC[C@@]4(C3=O)CN(C(=O)c5c4cc(cc5)Cl)Cc6nncs6,PET-UNK-6af7266d-1,tetralinlike-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CCC4(C3=O)CN(C(=O)c5c4cc(cc5)Cl)Cc6nncs6,PET-UNK-6af7266d-3,tetralinlike-5spiro-isoquinoline
CNC(=O)C1(CC1)N2Cc3ccc(cc3[C@]4(C2)CCN(C4=O)c5cncc6c5cccc6)Cl,MAT-POS-566864e2-3,tetralinlike-5spiro-isoquinoline
CNC(=O)C1(CC1)N2Cc3ccc(cc3[C@@]4(C2)CCN(C4=O)c5cncc6c5cccc6)Cl,MAT-POS-566864e2-4,tetralinlike-5spiro-isoquinoline
CNC(=O)C1(CC1)N2Cc3ccc(cc3C4(C2)CCN(C4=O)c5cncc6c5cccc6)Cl,LUO-POS-e1dab717-1,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1Cc2ccc(cc2C3(C1)CC4(CC4)N(C3=O)c5cncc6c5cccc6)Cl,LUO-POS-e1dab717-17,tetralinlike-5spiro-isoquinoline
CC1(CC2(CN(Cc3c2cc(cc3)Cl)CC(=O)NC)C(=O)N1c4cncc5c4cccc5)C,LUO-POS-e1dab717-18,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1Cc2ccc(cc2C3(C1)C(=O)N(CC34CC4)c5cncc6c5cccc6)Cl,LUO-POS-f7b1afe6-3,tetralinlike-5spiro-isoquinoline
CC1(CN(C(=O)C12CN(Cc3c2cc(cc3)Cl)CC(=O)NC)c4cncc5c4cccc5)C,LUO-POS-f7b1afe6-4,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1CC2(CCN(C2=O)c3cncc4c3cccc4)c5cc(cc(c5C1=O)F)Cl,VLA-UNK-8e615992-1,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1CC2(CCN(C2=O)c3cncc4c3cccc4)c5cc(c(cc5C1=O)F)Cl,VLA-UNK-8e615992-2,tetralinlike-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CCC4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CCC#N,EDJ-MED-accc2c4d-1,tetralinlike-5spiro-isoquinoline
CC(C)CS(=O)(=O)N1Cc2ccc(cc2C3(C1)CCN(C3=O)c4cncc5c4cccc5)Cl,EDJ-MED-3707c4bc-1,tetralinlike-5spiro-isoquinoline
COC(=O)CN1CC2(CC(=O)N(C2=O)c3cncc4c3cccc4)c5cc(ccc5C1=O)Cl,JOH-MSK-4bb3d434-2,tetralinlike-5spiro-isoquinoline
CNC(=O)CCN1CC2(CCN(C2=O)c3cncc4c3cccc4)c5cc(ccc5C1=O)Cl,ALP-POS-c3a90b22-5,tetralinlike-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CC[C@@]4(C3=O)CN(C(=O)c5c4cc(cc5)Cl)Cc6ccno6,PET-UNK-37c7074c-1,tetralinlike-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CC[C@@]4(C3=O)CN(C(=O)c5c4cc(cc5)Cl)Cc6ccon6,PET-UNK-37c7074c-2,tetralinlike-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CCC4(C3=O)CN(C(=O)c5c4cc(cc5)Cl)Cc6ccno6,PET-UNK-37c7074c-3,tetralinlike-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CCC4(C3=O)CN(C(=O)c5c4cc(cc5)Cl)Cc6ccon6,PET-UNK-37c7074c-4,tetralinlike-5spiro-isoquinoline
CN(c1ccc2c(c1)cncc2N3CCC4(C3=O)CCS(=O)(=O)c5c4cc(cc5)Cl)S(=O)(=O)C,EDJ-MED-94fddcec-6,tetralinlike-5spiro-isoquinoline
CC1(CC1)CS(=O)(=O)N2Cc3ccc(cc3C4(C2)CCN(C4=O)c5cncc6c5cccc6)Cl,ALP-POS-ecbed2ba-3,tetralinlike-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CCC4(C3=O)CN(Cc5c4cc(cc5)Cl)CC(=O)NCC6CC6,ALP-POS-ecbed2ba-12,tetralinlike-5spiro-isoquinoline
CN(CC#N)S(=O)(=O)N1Cc2ccc(cc2C3(C1)CCN(C3=O)c4cncc5c4cccc5)Cl,ALP-POS-ecbed2ba-17,tetralinlike-5spiro-isoquinoline
CN(CCO)S(=O)(=O)N1Cc2ccc(cc2C3(C1)CCN(C3=O)c4cncc5c4cccc5)Cl,ALP-POS-ecbed2ba-19,tetralinlike-5spiro-isoquinoline
CC1(CC1)NC(=O)CN2Cc3ccc(cc3C4(C2)CCN(C4=O)c5cncc6c5cccc6)Cl,MAT-POS-69786b79-3,tetralinlike-5spiro-isoquinoline
CNC(=O)C1(CC1)N2CC3(CCN(C3=O)c4cncc5c4cccc5)c6cc(ccc6C2=O)Cl,EDJ-MED-976a33d5-1,tetralinlike-5spiro-isoquinoline
CNC(=O)C1(CC1)N2CC3(CCN(C3=O)c4cncc5c4cccc5)c6cc(ccc6C2=O)Cl,MAT-POS-576f7758-2,tetralinlike-5spiro-isoquinoline
Cn1c(ccn1)C(=O)N2Cc3ccc(cc3C4(C2)CCN(C4=O)c5cncc6c5cccc6)Cl,EDJ-MED-cc48ee33-3,tetralinlike-5spiro-isoquinoline
Cn1c(ccn1)CN2CC3(CCN(C3=O)c4cncc5c4cccc5)c6cc(ccc6C2=O)Cl,EDJ-MED-cc48ee33-7,tetralinlike-5spiro-isoquinoline
CC(C)C1CN(C(=O)C12CN(Cc3c2cc(cc3)Cl)CC(=O)NC)c4cncc5c4cccc5,MAT-POS-50a80394-6,tetralinlike-5spiro-isoquinoline
CN(C)CCOc1ccc2cncc(c2c1)N3CCC4(C3=O)CCS(=O)(=O)c5c4cc(cc5)Cl,EDJ-MED-d4864bdc-4,tetralinlike-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CC[C@@]4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)Cl,PET-UNK-94036022-3,tetralinlike-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CCC4(C3=O)CN(Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)Cl,PET-UNK-94036022-10,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1C[C@]2(CCN(C2=O)c3cncc4c3cccc4)c5cc(c(cc5S1(=O)=O)F)Cl,VLA-UNK-f2612802-2,tetralinlike-5spiro-isoquinoline
CNC(=O)CN1C[C@]2(CCN(C2=O)c3cncc4c3cccc4)c5cc(cc(c5S1(=O)=O)F)Cl,VLA-UNK-f2612802-3,tetralinlike-5spiro-isoquinoline
CNC(=O)C1(CC1)N2C[C@]3(CCN(C3=O)c4cncc5c4cccc5)c6cc(ccc6C2=O)Cl,MAT-POS-e48723dc-1,tetralinlike-5spiro-isoquinoline
CNC(=O)C1(CC1)N2C[C@@]3(CCN(C3=O)c4cncc5c4cccc5)c6cc(ccc6C2=O)Cl,MAT-POS-e48723dc-2,tetralinlike-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3C(=O)C[C@@]4(C3=O)CN(C(=O)c5c4cc(cc5)Cl)Cc6nnco6,PET-UNK-77d5678a-2,tetralinlike-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3C(=O)CC4(C3=O)CN(C(=O)c5c4cc(cc5)Cl)Cc6nnco6,PET-UNK-77d5678a-5,tetralinlike-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3C(=O)C[C@@]4(C3=O)CN(C(=O)c5c4cc(cc5)Cl)Cc6nnco6,12_-111-3e02a1cd-1,tetralinlike-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3C(=O)C[C@@]4(C3=O)CN(C(=O)c5c4cc(cc5)Cl)Cc6nncs6,PET-UNK-6af7266d-2,tetralinlike-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3C(=O)CC4(C3=O)CN(C(=O)c5c4cc(cc5)Cl)Cc6nncs6,PET-UNK-6af7266d-4,tetralinlike-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CC[C@@]4(C3=O)CN(Cc5c4cc(cc5)Cl)CC(=O)NCC6CC6,MAT-POS-566864e2-1,tetralinlike-5spiro-isoquinoline
c1ccc2c(c1)cncc2N3CC[C@]4(C3=O)CN(Cc5c4cc(cc5)Cl)CC(=O)NCC6CC6,MAT-POS-566864e2-2,tetralinlike-5spiro-isoquinoline
CNC(=O)C1(CC1)N2CC3(CCN(C3=O)c4cncc5c4cccc5)c6cc(ccc6C2=O)Cl,LUO-POS-e1dab717-2,tetralinlike-5spiro-isoquinoline
CNC(=O)C1(CC1)N2Cc3ccc(cc3C4(C2)CCN(C4=O)c5cncc6c5cc(cc6)Cl)Cl,LUO-POS-e1dab717-3,tetralinlike-5spiro-isoquinoline
CCNC(=O)CN1CC2(CCN(C2=O)c3cncc4c3cccc4)c5cc(ccc5S1(=O)=O)Cl,LUO-POS-e1dab717-11,tetralinlike-5spiro-isoquinoline
